AccidentDate,State,Accident_Count
2019-07-22,NJ,57
2019-07-22,NM,3
2019-07-22,NV,9
2019-07-22,NY,106
2019-07-22,OH,40
2019-07-22,OK,78
2019-07-22,OR,166
2019-07-22,PA,40
2019-07-22,RI,5
2019-07-22,SC,193
2019-07-22,TN,55
2019-07-22,TX,310
2019-07-22,UT,75
2019-07-22,VA,76
2019-07-22,WA,53
2019-07-22,WI,14
2019-07-22,WV,6
2019-07-23,AL,66
2019-07-23,AR,5
2019-07-23,AZ,24
2019-07-23,CA,335
2019-07-23,CO,37
2019-07-23,CT,16
2019-07-23,DC,8
2019-07-23,DE,1
2019-07-23,FL,176
2019-07-23,GA,80
2019-07-23,IA,5
2019-07-23,IL,64
2019-07-23,IN,19
2019-07-23,KS,10
2019-07-23,KY,24
2019-07-23,LA,73
2019-07-23,MA,60
2019-07-23,MD,30
2019-07-23,MI,51
2019-07-23,MN,70
2019-07-23,MO,25
2019-07-23,MS,14
2019-07-23,NC,168
2019-07-23,NE,14
2019-07-23,NH,16
2019-07-23,NJ,61
2019-07-23,NM,1
2019-07-23,NV,8
2019-07-23,NY,149
2019-07-23,OH,44
2019-07-23,OK,87
2019-07-23,OR,127
2019-07-23,PA,58
2019-07-23,RI,9
2019-07-23,SC,181
2019-07-23,TN,61
2019-07-23,TX,303
2019-07-23,UT,80
2019-07-23,VA,84
2019-07-23,VT,1
2019-07-23,WA,49
2019-07-23,WI,19
2019-07-23,WY,2
2019-07-24,AL,61
2019-07-24,AR,6
2019-07-24,AZ,27
2019-07-24,CA,316
2019-07-24,CO,56
2019-07-24,CT,20
2019-07-24,DC,14
2019-07-24,DE,2
2019-07-24,FL,222
2019-07-24,GA,76
2019-07-24,IA,8
2019-07-24,ID,3
2019-07-24,IL,60
2019-07-24,IN,23
2019-07-24,KS,8
2019-07-24,KY,15
2019-07-24,LA,62
2019-07-24,MA,25
2019-07-24,MD,33
2019-07-24,ME,1
2019-07-24,MI,66
2019-07-24,MN,67
2019-07-24,MO,37
2019-07-24,MS,8
2019-07-24,NC,167
2019-07-24,NE,7
2019-07-24,NH,7
2019-07-24,NJ,35
2019-07-24,NM,4
2019-07-24,NV,12
2019-07-24,NY,130
2019-07-24,OH,29
2019-07-24,OK,73
2019-07-24,OR,154
2019-07-24,PA,67
2019-07-24,RI,13
2019-07-24,SC,185
2019-07-24,TN,67
2019-07-24,TX,379
2019-07-24,UT,84
2019-07-24,VA,68
2019-07-24,VT,5
2019-07-24,WA,57
2019-07-24,WI,12
2019-07-24,WV,5
2019-07-25,AL,61
2019-07-25,AR,8
2019-07-25,AZ,25
2019-07-25,CA,326
2019-07-25,CO,55
2019-07-25,CT,21
2019-07-25,DC,11
2019-07-25,DE,1
2019-07-25,FL,206
2019-07-25,GA,57
2019-07-25,ID,2
2019-07-25,IL,43
2019-07-25,IN,22
2019-07-25,KS,7
2019-07-25,KY,18
2019-07-25,LA,82
2019-07-25,MA,34
2019-07-25,MD,25
2019-07-25,ME,6
2019-07-25,MI,56
2019-07-25,MN,53
2019-07-25,MO,20
2019-07-25,MS,4
2019-07-25,MT,2
2019-07-25,NC,171
2019-07-25,ND,1
2019-07-25,NE,19
2019-07-25,NH,10
2019-07-25,NJ,52
2019-07-25,NM,3
2019-07-25,NV,12
2019-07-25,NY,124
2019-07-25,OH,33
2019-07-25,OK,57
2019-07-25,OR,130
2019-07-25,PA,61
2019-07-25,RI,12
2019-07-25,SC,167
2019-07-25,TN,50
2019-07-25,TX,325
2019-07-25,UT,76
2019-07-25,VA,69
2019-07-25,WA,65
2019-07-25,WI,19
2019-07-25,WV,2
2019-07-26,AL,53
2019-07-26,AR,1
2019-07-26,AZ,34
2019-07-26,CA,335
2019-07-26,CO,62
2019-07-26,CT,16
2019-07-26,DC,12
2019-07-26,DE,2
2019-07-26,FL,247
2019-07-26,GA,59
2019-07-26,IA,7
2019-07-26,ID,2
2019-07-26,IL,63
2019-07-26,IN,43
2019-07-26,KS,4
2019-07-26,KY,10
2019-07-26,LA,59
2019-07-26,MA,15
2019-07-26,MD,21
2019-07-26,MI,61
2019-07-26,MN,53
2019-07-26,MO,13
2019-07-26,MS,12
2019-07-26,NC,145
2019-07-26,NE,14
2019-07-26,NH,12
2019-07-26,NJ,45
2019-07-26,NM,1
2019-07-26,NV,23
2019-07-26,NY,147
2019-07-26,OH,25
2019-07-26,OK,83
2019-07-26,OR,153
2019-07-26,PA,39
2019-07-26,RI,8
2019-07-26,SC,207
2019-07-26,TN,62
2019-07-26,TX,257
2019-07-26,UT,85
2019-07-26,VA,89
2019-07-26,VT,1
2019-07-26,WA,45
2019-07-26,WI,13
2019-07-26,WV,5
2019-07-27,AL,18
2019-07-27,AR,2
2019-07-27,AZ,7
2019-07-27,CA,243
2019-07-27,CO,31
2019-07-27,CT,7
2019-07-27,FL,31
2019-07-27,GA,33
2019-07-27,IA,3
2019-07-27,IL,11
2019-07-27,IN,5
2019-07-27,KS,1
2019-07-27,KY,3
2019-07-27,LA,15
2019-07-27,MA,1
2019-07-27,MD,14
2019-07-27,ME,2
2019-07-27,MI,31
2019-07-27,MN,37
2019-07-27,MO,4
2019-07-27,NC,62
2019-07-27,NE,3
2019-07-27,NH,4
2019-07-27,NJ,21
2019-07-27,NM,1
2019-07-27,NY,37
2019-07-27,OH,3
2019-07-27,OK,16
2019-07-27,OR,101
2019-07-27,PA,23
2019-07-27,RI,9
2019-07-27,SC,32
2019-07-27,TN,14
2019-07-27,TX,36
2019-07-27,UT,2
2019-07-27,VA,27
2019-07-27,WA,20
2019-07-27,WI,4
2019-07-27,WV,3
2019-07-28,AL,17
2019-07-28,AZ,11
2019-07-28,CA,184
2019-07-28,CO,25
2019-07-28,CT,7
2019-07-28,DC,2
2019-07-28,DE,7
2019-07-28,FL,31
2019-07-28,GA,23
2019-07-28,IA,2
2019-07-28,IL,12
2019-07-28,IN,13
2019-07-28,KS,2
2019-07-28,KY,5
2019-07-28,LA,6
2019-07-28,MA,1
2019-07-28,MD,15
2019-07-28,ME,3
2019-07-28,MI,26
2019-07-28,MN,48
2019-07-28,MO,7
2019-07-28,MS,1
2019-07-28,NC,50
2019-07-28,NE,3
2019-07-28,NH,2
2019-07-28,NJ,19
2019-07-28,NM,2
2019-07-28,NV,2
2019-07-28,NY,70
2019-07-28,OH,1
2019-07-28,OK,7
2019-07-28,OR,116
2019-07-28,PA,18
2019-07-28,RI,3
2019-07-28,SC,18
2019-07-28,TN,23
2019-07-28,TX,48
2019-07-28,UT,5
2019-07-28,VA,15
2019-07-28,VT,4
2019-07-28,WA,21
2019-07-28,WI,3
2019-07-28,WV,3
2019-07-29,AL,38
2019-07-29,AR,1
2019-07-29,AZ,21
2019-07-29,CA,306
2019-07-29,CO,61
2019-07-29,CT,21
2019-07-29,DC,4
2019-07-29,DE,12
2019-07-29,FL,188
2019-07-29,GA,47
2019-07-29,IA,6
2019-07-29,IL,46
2019-07-29,IN,15
2019-07-29,KS,12
2019-07-29,KY,21
2019-07-29,LA,42
2019-07-29,MA,36
2019-07-29,MD,42
2019-07-29,ME,5
2019-07-29,MI,44
2019-07-29,MN,57
2019-07-29,MO,43
2019-07-29,MS,2
2019-07-29,MT,1
2019-07-29,NC,159
2019-07-29,NE,13
2019-07-29,NH,2
2019-07-29,NJ,42
2019-07-29,NM,5
2019-07-29,NV,3
2019-07-29,NY,157
2019-07-29,OH,17
2019-07-29,OK,40
2019-07-29,OR,129
2019-07-29,PA,70
2019-07-29,RI,2
2019-07-29,SC,185
2019-07-29,TN,72
2019-07-29,TX,211
2019-07-29,UT,70
2019-07-29,VA,92
2019-07-29,WA,52
2019-07-29,WI,17
2019-07-29,WV,3
2019-07-30,AL,37
2019-07-30,AR,5
2019-07-30,AZ,16
2019-07-30,CA,313
2019-07-30,CO,57
2019-07-30,CT,25
2019-07-30,DC,5
2019-07-30,FL,195
2019-07-30,GA,52
2019-07-30,IA,4
2019-07-30,ID,6
2019-07-30,IL,33
2019-07-30,IN,25
2019-07-30,KS,6
2019-07-30,KY,25
2019-07-30,LA,52
2019-07-30,MA,35
2019-07-30,MD,35
2019-07-30,ME,1
2019-07-30,MI,61
2019-07-30,MN,42
2019-07-30,MO,27
2019-07-30,MS,2
2019-07-30,NC,133
2019-07-30,NE,10
2019-07-30,NH,9
2019-07-30,NJ,41
2019-07-30,NM,3
2019-07-30,NV,9
2019-07-30,NY,158
2019-07-30,OH,34
2019-07-30,OK,43
2019-07-30,OR,110
2019-07-30,PA,78
2019-07-30,RI,13
2019-07-30,SC,193
2019-07-30,TN,73
2019-07-30,TX,310
2019-07-30,UT,88
2019-07-30,VA,77
2019-07-30,WA,47
2019-07-30,WI,15
2019-07-30,WV,1
2019-07-30,WY,1
2019-07-31,AL,49
2019-07-31,AR,6
2019-07-31,AZ,25
2019-07-31,CA,313
2019-07-31,CO,37
2019-07-31,CT,10
2019-07-31,DC,6
2019-07-31,FL,232
2019-07-31,GA,89
2019-07-31,IA,11
2019-07-31,ID,2
2019-07-31,IL,63
2019-07-31,IN,19
2019-07-31,KS,1
2019-07-31,KY,18
2019-07-31,LA,44
2019-07-31,MA,38
2019-07-31,MD,36
2019-07-31,ME,1
2019-07-31,MI,46
2019-07-31,MN,43
2019-07-31,MO,26
2019-07-31,MS,2
2019-07-31,MT,1
2019-07-31,NC,171
2019-07-31,ND,1
2019-07-31,NE,17
2019-07-31,NH,3
2019-07-31,NJ,47
2019-07-31,NV,7
2019-07-31,NY,152
2019-07-31,OH,32
2019-07-31,OK,82
2019-07-31,OR,136
2019-07-31,PA,50
2019-07-31,RI,2
2019-07-31,SC,179
2019-07-31,TN,63
2019-07-31,TX,322
2019-07-31,UT,74
2019-07-31,VA,91
2019-07-31,WA,52
2019-07-31,WI,21
2019-07-31,WV,1
2019-08-01,AL,42
2019-08-01,AR,1
2019-08-01,AZ,76
2019-08-01,CA,344
2019-08-01,CO,55
2019-08-01,CT,17
2019-08-01,DC,3
2019-08-01,FL,212
2019-08-01,GA,78
2019-08-01,IA,0
2019-08-01,ID,1
2019-08-01,IL,62
2019-08-01,IN,23
2019-08-01,KS,15
2019-08-01,KY,19
2019-08-01,LA,67
2019-08-01,MA,34
2019-08-01,MD,24
2019-08-01,ME,4
2019-08-01,MI,55
2019-08-01,MN,38
2019-08-01,MO,15
2019-08-01,MS,4
2019-08-01,NC,160
2019-08-01,NE,16
2019-08-01,NH,11
2019-08-01,NJ,57
2019-08-01,NM,6
2019-08-01,NV,9
2019-08-01,NY,156
2019-08-01,OH,40
2019-08-01,OK,75
2019-08-01,OR,147
2019-08-01,PA,73
2019-08-01,RI,8
2019-08-01,SC,196
2019-08-01,TN,51
2019-08-01,TX,333
2019-08-01,UT,85
2019-08-01,VA,77
2019-08-01,VT,1
2019-08-01,WA,46
2019-08-01,WI,16
2019-08-01,WV,1
2019-08-02,AL,51
2019-08-02,AR,4
2019-08-02,AZ,95
2019-08-02,CA,340
2019-08-02,CO,56
2019-08-02,CT,24
2019-08-02,DC,2
2019-08-02,FL,262
2019-08-02,GA,72
2019-08-02,IA,5
2019-08-02,ID,2
2019-08-02,IL,47
2019-08-02,IN,29
2019-08-02,KS,6
2019-08-02,KY,13
2019-08-02,LA,96
2019-08-02,MA,21
2019-08-02,MD,25
2019-08-02,ME,3
2019-08-02,MI,61
2019-08-02,MN,50
2019-08-02,MO,14
2019-08-02,MS,10
2019-08-02,NC,207
2019-08-02,NE,8
2019-08-02,NH,6
2019-08-02,NJ,56
2019-08-02,NM,7
2019-08-02,NV,15
2019-08-02,NY,151
2019-08-02,OH,30
2019-08-02,OK,65
2019-08-02,OR,150
2019-08-02,PA,59
2019-08-02,RI,4
2019-08-02,SC,222
2019-08-02,TN,61
2019-08-02,TX,240
2019-08-02,UT,84
2019-08-02,VA,100
2019-08-02,WA,67
2019-08-02,WI,14
2019-08-02,WV,1
2019-08-03,AL,12
2019-08-03,AR,1
2019-08-03,AZ,30
2019-08-03,CA,190
2019-08-03,CO,27
2019-08-03,CT,8
2019-08-03,FL,91
2019-08-03,GA,20
2019-08-03,IA,3
2019-08-03,ID,2
2019-08-03,IL,23
2019-08-03,IN,2
2019-08-03,KS,1
2019-08-03,KY,5
2019-08-03,LA,5
2019-08-03,MA,5
2019-08-03,MD,5
2019-08-03,ME,4
2019-08-03,MI,22
2019-08-03,MN,25
2019-08-03,MO,8
2019-08-03,NC,45
2019-08-03,NE,6
2019-08-03,NH,3
2019-08-03,NJ,11
2019-08-03,NM,2
2019-08-03,NV,2
2019-08-03,NY,27
2019-08-03,OH,2
2019-08-03,OK,6
2019-08-03,OR,124
2019-08-03,PA,13
2019-08-03,RI,4
2019-08-03,SC,42
2019-08-03,TN,18
2019-08-03,TX,123
2019-08-03,UT,55
2019-08-03,VA,20
2019-08-03,WA,15
2019-08-03,WI,7
2019-08-04,AL,34
2019-08-04,AR,1
2019-08-04,AZ,24
2019-08-04,CA,194
2019-08-04,CO,28
2019-08-04,CT,8
2019-08-04,DC,1
2019-08-04,DE,1
2019-08-04,FL,59
2019-08-04,GA,36
2019-08-04,IA,8
2019-08-04,IL,8
2019-08-04,IN,1
2019-08-04,KS,1
2019-08-04,KY,6
2019-08-04,LA,11
2019-08-04,MA,1
2019-08-04,MD,14
2019-08-04,ME,1
2019-08-04,MI,29
2019-08-04,MN,27
2019-08-04,MO,6
2019-08-04,NC,22
2019-08-04,NE,2
2019-08-04,NH,7
2019-08-04,NJ,15
2019-08-04,NV,9
2019-08-04,NY,41
2019-08-04,OH,2
2019-08-04,OK,8
2019-08-04,OR,87
2019-08-04,PA,11
2019-08-04,RI,3
2019-08-04,SC,61
2019-08-04,TN,17
2019-08-04,TX,81
2019-08-04,UT,42
2019-08-04,VA,10
2019-08-04,WA,29
2019-08-04,WI,7
2019-08-05,AL,53
2019-08-05,AZ,107
2019-08-05,CA,298
2019-08-05,CO,55
2019-08-05,CT,18
2019-08-05,DC,9
2019-08-05,FL,198
2019-08-05,GA,81
2019-08-05,IA,9
2019-08-05,ID,1
2019-08-05,IL,40
2019-08-05,IN,21
2019-08-05,KS,3
2019-08-05,KY,16
2019-08-05,LA,80
2019-08-05,MA,29
2019-08-05,MD,29
2019-08-05,MI,46
2019-08-05,MN,64
2019-08-05,MO,28
2019-08-05,MS,4
2019-08-05,NC,143
2019-08-05,NH,9
2019-08-05,NJ,50
2019-08-05,NM,5
2019-08-05,NV,7
2019-08-05,NY,153
2019-08-05,OH,51
2019-08-05,OK,71
2019-08-05,OR,143
2019-08-05,PA,62
2019-08-05,RI,12
2019-08-05,SC,194
2019-08-05,TN,73
2019-08-05,TX,235
2019-08-05,UT,74
2019-08-05,VA,68
2019-08-05,WA,51
2019-08-05,WI,16
2019-08-06,AL,48
2019-08-06,AR,3
2019-08-06,AZ,110
2019-08-06,CA,338
2019-08-06,CO,59
2019-08-06,CT,9
2019-08-06,DC,4
2019-08-06,DE,1
2019-08-06,FL,217
2019-08-06,GA,68
2019-08-06,IA,11
2019-08-06,ID,3
2019-08-06,IL,44
2019-08-06,IN,27
2019-08-06,KS,5
2019-08-06,KY,23
2019-08-06,LA,64
2019-08-06,MA,32
2019-08-06,MD,28
2019-08-06,MI,68
2019-08-06,MN,40
2019-08-06,MO,28
2019-08-06,MS,3
2019-08-06,NC,181
2019-08-06,NE,6
2019-08-06,NH,8
2019-08-06,NJ,57
2019-08-06,NM,2
2019-08-06,NV,9
2019-08-06,NY,134
2019-08-06,OH,38
2019-08-06,OK,82
2019-08-06,OR,136
2019-08-06,PA,37
2019-08-06,RI,14
2019-08-06,SC,195
2019-08-06,TN,53
2019-08-06,TX,278
2019-08-06,UT,72
2019-08-06,VA,114
2019-08-06,WA,36
2019-08-06,WI,21
2019-08-06,WV,2
2019-08-06,WY,1
2019-08-07,AL,43
2019-08-07,AR,5
2019-08-07,AZ,125
2019-08-07,CA,333
2019-08-07,CO,61
2019-08-07,CT,15
2019-08-07,DC,6
2019-08-07,DE,3
2019-08-07,FL,221
2019-08-07,GA,77
2019-08-07,IA,6
2019-08-07,IL,48
2019-08-07,IN,22
2019-08-07,KS,5
2019-08-07,KY,14
2019-08-07,LA,73
2019-08-07,MA,32
2019-08-07,MD,50
2019-08-07,ME,1
2019-08-07,MI,73
2019-08-07,MN,82
2019-08-07,MO,29
2019-08-07,MS,9
2019-08-07,NC,170
2019-08-07,NE,10
2019-08-07,NH,3
2019-08-07,NJ,63
2019-08-07,NM,5
2019-08-07,NV,14
2019-08-07,NY,147
2019-08-07,OH,27
2019-08-07,OK,69
2019-08-07,OR,118
2019-08-07,PA,29
2019-08-07,RI,2
2019-08-07,SC,215
2019-08-07,TN,64
2019-08-07,TX,227
2019-08-07,UT,96
2019-08-07,VA,90
2019-08-07,VT,1
2019-08-07,WA,50
2019-08-07,WI,23
2019-08-07,WV,7
2019-08-08,AL,37
2019-08-08,AR,2
2019-08-08,AZ,108
2019-08-08,CA,331
2019-08-08,CO,58
2019-08-08,CT,12
2019-08-08,DC,2
2019-08-08,DE,8
2019-08-08,FL,222
2019-08-08,GA,72
2019-08-08,IA,2
2019-08-08,ID,2
2019-08-08,IL,76
2019-08-08,IN,22
2019-08-08,KS,5
2019-08-08,KY,24
2019-08-08,LA,50
2019-08-08,MA,33
2019-08-08,MD,29
2019-08-08,ME,4
2019-08-08,MI,49
2019-08-08,MN,41
2019-08-08,MO,23
2019-08-08,MS,4
2019-08-08,MT,1
2019-08-08,NC,172
2019-08-08,NE,11
2019-08-08,NH,7
2019-08-08,NJ,38
2019-08-08,NM,5
2019-08-08,NV,6
2019-08-08,NY,142
2019-08-08,OH,38
2019-08-08,OK,112
2019-08-08,OR,142
2019-08-08,PA,66
2019-08-08,RI,7
2019-08-08,SC,186
2019-08-08,TN,71
2019-08-08,TX,271
2019-08-08,UT,100
2019-08-08,VA,70
2019-08-08,VT,1
2019-08-08,WA,36
2019-08-08,WI,13
2019-08-08,WV,2
2019-08-09,AL,49
2019-08-09,AZ,130
2019-08-09,CA,335
2019-08-09,CO,41
2019-08-09,CT,17
2019-08-09,DC,1
2019-08-09,DE,4
2019-08-09,FL,231
2019-08-09,GA,76
2019-08-09,IA,10
2019-08-09,ID,3
2019-08-09,IL,50
2019-08-09,IN,27
2019-08-09,KS,16
2019-08-09,KY,25
2019-08-09,LA,76
2019-08-09,MA,36
2019-08-09,MD,26
2019-08-09,ME,5
2019-08-09,MI,75
2019-08-09,MN,39
2019-08-09,MO,20
2019-08-09,MS,6
2019-08-09,NC,146
2019-08-09,NE,11
2019-08-09,NH,4
2019-08-09,NJ,44
2019-08-09,NM,3
2019-08-09,NV,7
2019-08-09,NY,145
2019-08-09,OH,44
2019-08-09,OK,107
2019-08-09,OR,155
2019-08-09,PA,37
2019-08-09,RI,9
2019-08-09,SC,222
2019-08-09,TN,61
2019-08-09,TX,317
2019-08-09,UT,68
2019-08-09,VA,82
2019-08-09,WA,30
2019-08-09,WI,19
2019-08-09,WY,1
2019-08-10,AL,15
2019-08-10,AR,1
2019-08-10,AZ,23
2019-08-10,CA,195
2019-08-10,CO,29
2019-08-10,CT,4
2019-08-10,DC,2
2019-08-10,DE,2
2019-08-10,FL,46
2019-08-10,GA,41
2019-08-10,IA,1
2019-08-10,ID,1
2019-08-10,IL,12
2019-08-10,IN,13
2019-08-10,KS,3
2019-08-10,KY,4
2019-08-10,LA,5
2019-08-10,MA,2
2019-08-10,MD,9
2019-08-10,ME,2
2019-08-10,MI,13
2019-08-10,MN,63
2019-08-10,MO,7
2019-08-10,MS,1
2019-08-10,NC,50
2019-08-10,NE,2
2019-08-10,NH,1
2019-08-10,NJ,9
2019-08-10,NV,6
2019-08-10,NY,38
2019-08-10,OH,5
2019-08-10,OK,13
2019-08-10,OR,157
2019-08-10,PA,16
2019-08-10,RI,1
2019-08-10,SC,22
2019-08-10,TN,10
2019-08-10,TX,60
2019-08-10,UT,29
2019-08-10,VA,22
2019-08-10,WA,24
2019-08-10,WI,9
2019-08-11,AL,16
2019-08-11,AZ,20
2019-08-11,CA,254
2019-08-11,CO,27
2019-08-11,CT,9
2019-08-11,DE,1
2019-08-11,FL,47
2019-08-11,GA,12
2019-08-11,IA,7
2019-08-11,ID,1
2019-08-11,IL,16
2019-08-11,IN,16
2019-08-11,KS,1
2019-08-11,KY,3
2019-08-11,LA,5
2019-08-11,MD,14
2019-08-11,ME,1
2019-08-11,MI,24
2019-08-11,MN,11
2019-08-11,MO,8
2019-08-11,NC,35
2019-08-11,NE,7
2019-08-11,NH,4
2019-08-11,NJ,9
2019-08-11,NM,3
2019-08-11,NV,3
2019-08-11,NY,37
2019-08-11,OH,2
2019-08-11,OK,11
2019-08-11,OR,132
2019-08-11,PA,20
2019-08-11,RI,2
2019-08-11,SC,40
2019-08-11,TN,8
2019-08-11,TX,68
2019-08-11,UT,43
2019-08-11,VA,23
2019-08-11,WA,11
2019-08-11,WI,13
2019-08-11,WV,1
2019-08-12,AL,34
2019-08-12,AR,3
2019-08-12,AZ,123
2019-08-12,CA,338
2019-08-12,CO,55
2019-08-12,CT,16
2019-08-12,DC,3
2019-08-12,DE,12
2019-08-12,FL,249
2019-08-12,GA,72
2019-08-12,IA,19
2019-08-12,ID,1
2019-08-12,IL,40
2019-08-12,IN,33
2019-08-12,KS,7
2019-08-12,KY,14
2019-08-12,LA,81
2019-08-12,MA,36
2019-08-12,MD,26
2019-08-12,ME,3
2019-08-12,MI,32
2019-08-12,MN,61
2019-08-12,MO,31
2019-08-12,MS,5
2019-08-12,NC,172
2019-08-12,NE,10
2019-08-12,NH,3
2019-08-12,NJ,29
2019-08-12,NM,2
2019-08-12,NV,10
2019-08-12,NY,118
2019-08-12,OH,23
2019-08-12,OK,88
2019-08-12,OR,127
2019-08-12,PA,68
2019-08-12,RI,11
2019-08-12,SC,193
2019-08-12,TN,55
2019-08-12,TX,319
2019-08-12,UT,48
2019-08-12,VA,77
2019-08-12,WA,26
2019-08-12,WI,15
2019-08-12,WV,2
2019-08-13,AL,36
2019-08-13,AZ,114
2019-08-13,CA,377
2019-08-13,CO,73
2019-08-13,CT,19
2019-08-13,DC,3
2019-08-13,DE,15
2019-08-13,FL,259
2019-08-13,GA,79
2019-08-13,IA,3
2019-08-13,ID,2
2019-08-13,IL,63
2019-08-13,IN,38
2019-08-13,KS,5
2019-08-13,KY,33
2019-08-13,LA,97
2019-08-13,MA,30
2019-08-13,MD,18
2019-08-13,ME,3
2019-08-13,MI,62
2019-08-13,MN,59
2019-08-13,MO,25
2019-08-13,MS,7
2019-08-13,NC,186
2019-08-13,NE,11
2019-08-13,NH,3
2019-08-13,NJ,44
2019-08-13,NM,6
2019-08-13,NV,11
2019-08-13,NY,140
2019-08-13,OH,79
2019-08-13,OK,98
2019-08-13,OR,131
2019-08-13,PA,51
2019-08-13,RI,10
2019-08-13,SC,188
2019-08-13,TN,89
2019-08-13,TX,328
2019-08-13,UT,79
2019-08-13,VA,82
2019-08-13,WA,42
2019-08-13,WI,14
2019-08-13,WV,1
2019-08-14,AL,69
2019-08-14,AR,2
2019-08-14,AZ,106
2019-08-14,CA,330
2019-08-14,CO,67
2019-08-14,CT,15
2019-08-14,DC,2
2019-08-14,DE,15
2019-08-14,FL,256
2019-08-14,GA,80
2019-08-14,IA,2
2019-08-14,IL,66
2019-08-14,IN,39
2019-08-14,KS,5
2019-08-14,KY,22
2019-08-14,LA,64
2019-08-14,MA,24
2019-08-14,MD,40
2019-08-14,ME,1
2019-08-14,MI,59
2019-08-14,MN,55
2019-08-14,MO,29
2019-08-14,MS,5
2019-08-14,MT,1
2019-08-14,NC,192
2019-08-14,NE,11
2019-08-14,NH,4
2019-08-14,NJ,55
2019-08-14,NM,3
2019-08-14,NV,16
2019-08-14,NY,134
2019-08-14,OH,47
2019-08-14,OK,91
2019-08-14,OR,137
2019-08-14,PA,48
2019-08-14,RI,5
2019-08-14,SC,204
2019-08-14,TN,71
2019-08-14,TX,357
2019-08-14,UT,83
2019-08-14,VA,94
2019-08-14,VT,1
2019-08-14,WA,53
2019-08-14,WI,30
2019-08-14,WV,1
2019-08-15,AL,52
2019-08-15,AR,1
2019-08-15,AZ,109
2019-08-15,CA,311
2019-08-15,CO,67
2019-08-15,CT,17
2019-08-15,DC,7
2019-08-15,DE,5
2019-08-15,FL,195
2019-08-15,GA,65
2019-08-15,IA,5
2019-08-15,ID,1
2019-08-15,IL,65
2019-08-15,IN,36
2019-08-15,KS,3
2019-08-15,KY,23
2019-08-15,LA,69
2019-08-15,MA,20
2019-08-15,MD,23
2019-08-15,MI,57
2019-08-15,MN,42
2019-08-15,MO,27
2019-08-15,MS,6
2019-08-15,NC,158
2019-08-15,NE,8
2019-08-15,NH,3
2019-08-15,NJ,60
2019-08-15,NM,6
2019-08-15,NV,24
2019-08-15,NY,156
2019-08-15,OH,39
2019-08-15,OK,82
2019-08-15,OR,148
2019-08-15,PA,57
2019-08-15,RI,6
2019-08-15,SC,230
2019-08-15,TN,86
2019-08-15,TX,312
2019-08-15,UT,106
2019-08-15,VA,83
2019-08-15,WA,62
2019-08-15,WI,12
2019-08-15,WV,4
2019-08-16,AL,88
2019-08-16,AR,2
2019-08-16,AZ,61
2019-08-16,CA,305
2019-08-16,CO,51
2019-08-16,CT,19
2019-08-16,DC,5
2019-08-16,DE,10
2019-08-16,FL,234
2019-08-16,GA,61
2019-08-16,IA,10
2019-08-16,ID,3
2019-08-16,IL,60
2019-08-16,IN,21
2019-08-16,KS,3
2019-08-16,KY,23
2019-08-16,LA,96
2019-08-16,MA,22
2019-08-16,MD,25
2019-08-16,ME,3
2019-08-16,MI,52
2019-08-16,MN,62
2019-08-16,MO,28
2019-08-16,MS,3
2019-08-16,MT,1
2019-08-16,NC,199
2019-08-16,NE,11
2019-08-16,NH,2
2019-08-16,NJ,47
2019-08-16,NM,3
2019-08-16,NV,9
2019-08-16,NY,124
2019-08-16,OH,37
2019-08-16,OK,45
2019-08-16,OR,154
2019-08-16,PA,56
2019-08-16,RI,15
2019-08-16,SC,265
2019-08-16,TN,70
2019-08-16,TX,320
2019-08-16,UT,86
2019-08-16,VA,83
2019-08-16,VT,1
2019-08-16,WA,36
2019-08-16,WI,23
2019-08-16,WY,1
2019-08-17,AL,17
2019-08-17,AR,2
2019-08-17,AZ,22
2019-08-17,CA,272
2019-08-17,CO,18
2019-08-17,CT,2
2019-08-17,FL,33
2019-08-17,GA,30
2019-08-17,IA,5
2019-08-17,ID,2
2019-08-17,IL,17
2019-08-17,IN,4
2019-08-17,KS,4
2019-08-17,KY,1
2019-08-17,LA,6
2019-08-17,MA,2
2019-08-17,MD,11
2019-08-17,ME,3
2019-08-17,MI,31
2019-08-17,MN,33
2019-08-17,MO,8
2019-08-17,NC,8
2019-08-17,NE,1
2019-08-17,NH,4
2019-08-17,NJ,13
2019-08-17,NV,4
2019-08-17,NY,39
2019-08-17,OH,3
2019-08-17,OK,11
2019-08-17,OR,93
2019-08-17,PA,20
2019-08-17,RI,1
2019-08-17,SC,10
2019-08-17,TN,11
2019-08-17,TX,95
2019-08-17,UT,43
2019-08-17,VA,16
2019-08-17,WA,33
2019-08-17,WI,3
2019-08-18,AL,21
2019-08-18,AR,2
2019-08-18,AZ,22
2019-08-18,CA,198
2019-08-18,CO,21
2019-08-18,CT,3
2019-08-18,FL,39
2019-08-18,GA,18
2019-08-18,IA,10
2019-08-18,ID,4
2019-08-18,IL,24
2019-08-18,IN,10
2019-08-18,KS,3
2019-08-18,KY,3
2019-08-18,LA,5
2019-08-18,MA,1
2019-08-18,MD,15
2019-08-18,ME,2
2019-08-18,MI,20
2019-08-18,MN,27
2019-08-18,MO,11
2019-08-18,NC,11
2019-08-18,NE,3
2019-08-18,NH,1
2019-08-18,NJ,8
2019-08-18,NV,1
2019-08-18,NY,41
